#OTU_num	A-low-1-1	A-low-1-2	A-low-1-3	A-low-2-1	A-low-2-2	A-low-2-3	A-low-3-1	A-low-3-2	A-low-3-3	A-low-4-1	A-low-4-2	A-low-4-3	A-high-1-1	A-high-1-2	A-high-1-3	A-high-2-1	A-high-2-2	A-high-2-3	A-high-3-1	A-high-3-2	A-high-3-3	A-high-4-1	A-high-4-2	A-high-4-3	B-low-1-1	B-low-1-2	B-low-1-3	B-low-2-1	B-low-2-2	B-low-2-3	B-low-3-1	B-low-3-2	B-low-3-3	B-low-4-1	B-low-4-2	B-low-4-3	B-high-1-1	B-high-1-2	B-high-1-3	B-high-2-1	B-high-2-2	B-high-2-3	B-high-3-1	B-high-3-2	B-high-3-3	B-high-4-1	B-high-4-2	B-high-4-3	C-low-1-1	C-low-1-2	C-low-1-3	C-low-2-1	C-low-2-2	C-low-2-3	C-low-3-1	C-low-3-2	C-low-3-3	C-low-4-1	C-low-4-2	C-low-4-3	C-high-1-1	C-high-1-2	C-high-1-3	C-high-2-1	C-high-2-2	C-high-2-3	C-high-3-1	C-high-3-2	C-high-3-3	C-high-4-1	C-high-4-2	C-high-4-3	D-low-1-1	D-low-1-2	D-low-1-3	D-low-2-1	D-low-2-2	D-low-2-3	D-low-3-1	D-low-3-2	D-low-3-3	D-low-4-1	D-low-4-2	D-low-4-3	D-high-1-1	D-high-1-2	D-high-1-3	D-high-2-1	D-high-2-2	D-high-2-3	D-high-3-1	D-high-3-2	D-high-3-3	D-high-4-1	D-high-4-2	D-high-4-3
OTU_7746	0	4.32E-05	0	0	0	8.64E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	4.32E-05	0	0	0	0	0.000108031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_7748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7749	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_7750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	2.16E-05	0	0	0	0	0	0	0	6.48E-05	0	0	2.16E-05	0	0	2.16E-05	6.48E-05	0	6.48E-05	0	4.32E-05	8.64E-05	4.32E-05	0	0.000129637	0	4.32E-05	0.000129637	0	0	0	0	0	2.16E-05	8.64E-05	4.32E-05	2.16E-05	2.16E-05	6.48E-05	4.32E-05	8.64E-05	0.000108031	6.48E-05	8.64E-05	0	4.32E-05	0	2.16E-05	2.16E-05	0	4.32E-05	8.64E-05	4.32E-05	2.16E-05	0.000151243	4.32E-05	0	2.16E-05	0	2.16E-05	0	0	4.32E-05	0	0	6.48E-05	0	4.32E-05	0	6.48E-05	0	2.16E-05	0	2.16E-05	0	0	6.48E-05	0	2.16E-05	0
OTU_7751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7752	0	4.32E-05	0	0	0	0	4.32E-05	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7753	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	2.16E-05	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7754	0	4.32E-05	0	0	0	0	0	0	2.16E-05	0	2.16E-05	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	4.32E-05	2.16E-05	8.64E-05	0	0	2.16E-05	0	0	2.16E-05	0	0	4.32E-05	0	0	0	0	6.48E-05	4.32E-05	0	4.32E-05	2.16E-05	0	0	0	0	4.32E-05	0	0	0.000129637	0	8.64E-05	0	4.32E-05	0	4.32E-05	0	0
OTU_7755	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	6.48E-05	2.16E-05	2.16E-05	2.16E-05	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7756	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	4.32E-05	0	0	4.32E-05	2.16E-05	4.32E-05	0	0	2.16E-05	0	2.16E-05	4.32E-05	0	0	0	0	0	2.16E-05	2.16E-05	0	0	0	0	0	2.16E-05	4.32E-05	8.64E-05	0	2.16E-05	0	0	2.16E-05	0	2.16E-05	0	0	0	0	0	8.64E-05	2.16E-05	0	2.16E-05	4.32E-05	0	0	6.48E-05	0	0	0	0	2.16E-05	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	8.64E-05	0	4.32E-05	0	0	0	0
OTU_7757	0	0	0	0	0	0	0	0	0	6.48E-05	0	4.32E-05	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7758	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	6.48E-05	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7759	0	6.48E-05	0.000108031	2.16E-05	0	6.48E-05	0	4.32E-05	6.48E-05	2.16E-05	8.64E-05	0	0	0	4.32E-05	2.16E-05	4.32E-05	4.32E-05	6.48E-05	6.48E-05	4.32E-05	6.48E-05	0	6.48E-05	0	0	4.32E-05	0	0	0	6.48E-05	2.16E-05	0	0	2.16E-05	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	4.32E-05	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7761	0	0	0	0	0	0	0	2.16E-05	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	2.16E-05	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7762	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.64E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7764	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	2.16E-05	0	0	0	0
OTU_7765	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7766	0.00017285	0.000151243	6.48E-05	0.000129637	0.000108031	0.000216062	0.000194456	0.000129637	0.000151243	6.48E-05	0.000151243	0.000216062	0.000280881	8.64E-05	0.00017285	0.000259274	0.000151243	0.000216062	0.000194456	0.000194456	0.000129637	0.000151243	0.000194456	0.000194456	4.32E-05	0.000410518	0.000237668	8.64E-05	0.00017285	0.000237668	4.32E-05	0.00017285	8.64E-05	0.000129637	8.64E-05	0.000108031	0	2.16E-05	4.32E-05	0	2.16E-05	4.32E-05	6.48E-05	0	8.64E-05	2.16E-05	0	0	2.16E-05	2.16E-05	2.16E-05	0	8.64E-05	0.000151243	2.16E-05	2.16E-05	2.16E-05	4.32E-05	2.16E-05	0	0	6.48E-05	0	6.48E-05	2.16E-05	2.16E-05	0	2.16E-05	4.32E-05	6.48E-05	4.32E-05	2.16E-05	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7769	0.000216062	0.000108031	0.000432124	6.48E-05	0.000108031	0.000151243	0.000216062	0.000302487	0.000194456	4.32E-05	6.48E-05	0	0.000108031	0.000216062	0.000216062	0.000345699	0.000129637	0.000151243	8.64E-05	0.000108031	0.000367305	0.000129637	2.16E-05	6.48E-05	0.00079943	0.000929067	0.001015492	0.001404403	0.000691399	0.001058704	0.000734611	0.000561761	0.000907461	0.000756217	0.000950673	0.001015492	0	0	2.16E-05	4.32E-05	0	0	0	6.48E-05	2.16E-05	0	0	2.16E-05	2.16E-05	0.000194456	4.32E-05	0.000324093	8.64E-05	0	8.64E-05	0	0.00017285	2.16E-05	6.48E-05	6.48E-05	0	0	0	6.48E-05	2.16E-05	4.32E-05	4.32E-05	0	6.48E-05	8.64E-05	0	2.16E-05	0	6.48E-05	6.48E-05	2.16E-05	0	4.32E-05	0	0.000216062	4.32E-05	2.16E-05	2.16E-05	2.16E-05	4.32E-05	0	0	0	0	8.64E-05	0	0	0	0	0	0
OTU_7770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	2.16E-05	0	0	0	0	0	0
OTU_7771	0	4.32E-05	0	2.16E-05	2.16E-05	0	0	0	2.16E-05	2.16E-05	4.32E-05	2.16E-05	2.16E-05	2.16E-05	0	2.16E-05	0	4.32E-05	0	6.48E-05	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	4.32E-05	0	2.16E-05	0	0	0	2.16E-05	0	0	0	0	2.16E-05	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	8.64E-05	0	0	0	0	2.16E-05	0	0	2.16E-05	0	0	0	0	0	0
OTU_7772	4.32E-05	4.32E-05	6.48E-05	0.000108031	6.48E-05	6.48E-05	2.16E-05	2.16E-05	2.16E-05	2.16E-05	6.48E-05	0	4.32E-05	4.32E-05	0.000108031	2.16E-05	0	0.000129637	2.16E-05	0	8.64E-05	2.16E-05	2.16E-05	6.48E-05	0	0.000129637	0.000108031	0	0.000194456	0.000129637	8.64E-05	2.16E-05	4.32E-05	2.16E-05	2.16E-05	4.32E-05	2.16E-05	6.48E-05	0	2.16E-05	0	4.32E-05	0	2.16E-05	2.16E-05	2.16E-05	0	0	0	6.48E-05	0	2.16E-05	0	4.32E-05	4.32E-05	0.000108031	6.48E-05	2.16E-05	6.48E-05	4.32E-05	4.32E-05	0	4.32E-05	2.16E-05	2.16E-05	4.32E-05	6.48E-05	6.48E-05	4.32E-05	4.32E-05	6.48E-05	2.16E-05	0	0	0	0	0	2.16E-05	0	0	0	6.48E-05	2.16E-05	0	0	4.32E-05	0	0	0	0	0	4.32E-05	2.16E-05	2.16E-05	0	0
OTU_7773	0	2.16E-05	0	0	2.16E-05	0	0	0	0	0	2.16E-05	4.32E-05	2.16E-05	6.48E-05	0	0	0	0	0	2.16E-05	4.32E-05	2.16E-05	2.16E-05	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	2.16E-05	0	2.16E-05	0	0	0	0	0	0	2.16E-05	2.16E-05	0	2.16E-05	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7774	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7775	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	2.16E-05	0	0	0	0	0	0	0
OTU_7776	0.00017285	8.64E-05	0.000151243	6.48E-05	0.000108031	4.32E-05	6.48E-05	6.48E-05	6.48E-05	0.000194456	6.48E-05	6.48E-05	8.64E-05	4.32E-05	0.000129637	0.000108031	0.000108031	0.000108031	2.16E-05	4.32E-05	8.64E-05	0.000151243	0.000108031	6.48E-05	0.000108031	2.16E-05	6.48E-05	6.48E-05	4.32E-05	8.64E-05	0	0	6.48E-05	0	4.32E-05	2.16E-05	2.16E-05	4.32E-05	4.32E-05	4.32E-05	8.64E-05	8.64E-05	0.000108031	6.48E-05	2.16E-05	0	0	0	6.48E-05	4.32E-05	0	2.16E-05	2.16E-05	4.32E-05	4.32E-05	8.64E-05	4.32E-05	0.000108031	6.48E-05	4.32E-05	0	6.48E-05	4.32E-05	6.48E-05	0	0	8.64E-05	2.16E-05	4.32E-05	4.32E-05	4.32E-05	4.32E-05	2.16E-05	2.16E-05	0	2.16E-05	0	0	0	6.48E-05	0	6.48E-05	2.16E-05	0	0	0	0	0	2.16E-05	8.64E-05	0	0	2.16E-05	0	0	0
OTU_7777	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.64E-05	0	0	0	0	0	2.16E-05	0	2.16E-05	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7778	0	0	0	0	0	2.16E-05	0	0	2.16E-05	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7779	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	2.16E-05	0	2.16E-05	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7780	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7781	0.001339585	0.001037098	0.000950673	0.000864248	0.000540155	0.000475337	0.001490828	0.000583368	0.001166735	0.000972279	0.001166735	0.001058704	0.001209947	0.001166735	0.001274766	0.00142601	0.001231554	0.001231554	0.000993885	0.000713005	0.000583368	0.000929067	0.001274766	0.001188341	0.00079943	0.000583368	0.000950673	0.000518549	0.000518549	0.000691399	0.000367305	0.000367305	0.000648186	0.000345699	0.00062658	0.000518549	0.000216062	0.000561761	0.000237668	0.000691399	0.00062658	0.000410518	0.000734611	0.000583368	0.000885854	4.32E-05	0.00017285	8.64E-05	0.00045373	0.000388912	0.000669792	0.000388912	0.000604974	0.000540155	0.00062658	0.001490828	0.000604974	0.001037098	0.00079943	0.001534041	0.000648186	0.00142601	0.000777823	0.000302487	0.000583368	0.000324093	0.00079943	0.000540155	0.00062658	0.000540155	0.001382797	0.000864248	0.00017285	8.64E-05	0.000129637	0.000432124	0.000302487	0.000388912	0.000475337	0.000518549	0.000302487	0.000280881	0.000259274	0.000108031	0.000324093	0.000324093	0.000388912	0.000885854	0.000561761	0.000972279	0.000280881	0.000302487	0.000302487	0.000259274	0.000367305	0.000108031
OTU_7782	0.000194456	0.000151243	0.000237668	0.000129637	0.000259274	0.000237668	0.000108031	0.000280881	0.000216062	0.000151243	0.000108031	6.48E-05	0.000108031	0.000237668	0.000280881	0.000108031	6.48E-05	0.000129637	0.000194456	6.48E-05	0.000410518	8.64E-05	0.000151243	0.000129637	0.000151243	0.000151243	0.000129637	0.000194456	0.000194456	0.000259274	0.000216062	0.000194456	0.000194456	0.00017285	8.64E-05	0.000151243	4.32E-05	0.000151243	8.64E-05	2.16E-05	2.16E-05	0	6.48E-05	6.48E-05	4.32E-05	0	4.32E-05	4.32E-05	0.000129637	8.64E-05	0.000216062	0.000194456	0.000237668	0.000151243	0.00017285	0.000324093	0.000108031	0.000280881	0.000324093	0.000324093	0.000216062	0.000129637	4.32E-05	0.000108031	0.000194456	0.000151243	0.000108031	0.00017285	4.32E-05	0.000237668	0.000129637	0.00017285	0	2.16E-05	6.48E-05	4.32E-05	2.16E-05	2.16E-05	4.32E-05	0.000194456	2.16E-05	0.000108031	2.16E-05	4.32E-05	0	8.64E-05	2.16E-05	4.32E-05	0	4.32E-05	2.16E-05	2.16E-05	6.48E-05	0	0	0
OTU_7783	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	2.16E-05	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	2.16E-05	0	0	0
OTU_7791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7792	0	4.32E-05	2.16E-05	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0.000410518	0.00017285	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
